Year,Player Name,Team,WAR
2003,Kerry Wood,CHC,4.2
2003,Mark Redman,FLA,4.2
2003,John Thomson,TEX,3.9
2003,Jamie Moyer,SEA,3.8
2003,David Wells,NYY,3.8
2003,Ben Sheets,MIL,3.8
2003,Tim Wakefield,BOS,3.6
2004,Randy Johnson,ARI,9.6
2004,Ben Sheets,MIL,8.0
2004,Johan Santana,MIN,6.8
2004,Roy Oswalt,HOU,6.6
2004,Curt Schilling,BOS,6.5
2004,Jason Schmidt,SFG,6.4
2004,Roger Clemens,HOU,5.7
2004,Brad Radke,MIN,5.0
2004,Pedro Martinez,BOS,4.9
2004,Freddy Garcia,N/A,4.8
2004,Carlos Zambrano,CHC,4.7
2004,Tim Hudson,OAK,4.6
2004,Oliver Pérez,PIT,4.5
2004,Mark Buehrle,CHW,4.5
2004,Carl Pavano,FLA,4.5
2004,Jaret Wright,ATL,4.5
2004,Doug Davis,MIL,4.4
2004,Livan Hernandez,MON,4.4
2004,Jeff Weaver,LAD,4.3
2004,Kelvim Escobar,ANA,4.2
2004,Rich Harden,OAK,4.2
2004,Jake Peavy,SDP,4.1
2004,Kris Benson,N/A,4.0
2004,Jon Lieber,NYY,3.5
2004,Ryan Drese,TEX,3.4
2004,Bronson Arroyo,BOS,3.3
2004,Kenny Rogers,TEX,3.2
2004,John Thomson,ATL,3.2
2004,John Lackey,ANA,3.1
2004,David Wells,SDP,3.1
2005,Johan Santana,MIN,7.1
2005,Dontrelle Willis,FLA,6.5
2005,Chris Carpenter,STL,6.3
2005,Pedro Martinez,NYM,6.1
2005,Roy Oswalt,HOU,6.1
2005,Roger Clemens,HOU,6.0
2005,Mark Buehrle,CHW,5.9
2005,Andy Pettitte,HOU,5.8
2005,Jake Peavy,SDP,5.4
2005,John Lackey,LAA,5.3
2005,John Smoltz,ATL,5.2
2005,A.J. Burnett,FLA,5.0
2005,Brandon Webb,ARI,4.8
2005,Esteban Loaiza,WSN,4.7
2005,Aaron Harang,CIN,4.6
2005,John Patterson,WSN,4.3
2005,Josh Beckett,FLA,4.2
2005,Carlos Zambrano,CHC,4.2
2005,Randy Johnson,NYY,4.1
2005,Bartolo Colon,LAA,4.1
2005,Freddy Garcia,CHW,4.0
2005,Cliff Lee,CLE,3.8
2005,Dan Haren,OAK,3.7
2005,Tom Glavine,NYM,3.7
2005,Doug Davis,MIL,3.7
2005,Josh Towers,TOR,3.6
2005,Scott Kazmir,TBD,3.6
2005,Cory Lidle,PHI,3.6
2005,CC Sabathia,CLE,3.6
2005,Noah Lowry,SFG,3.5
2006,Johan Santana,MIN,6.7
2006,Brandon Webb,ARI,6.5
2006,Roy Oswalt,HOU,6.1
2006,Aaron Harang,CIN,5.7
2006,Jeremy Bonderman,DET,5.6
2006,John Smoltz,ATL,5.5
2006,John Lackey,LAA,5.3
2006,Mike Mussina,NYY,5.2
2006,Roy Halladay,TOR,5.1
2006,CC Sabathia,CLE,5.0
2006,Chris Carpenter,STL,5.0
2006,Javier Vazquez,CHW,4.7
2006,Erik Bedard,BAL,4.6
2006,Bronson Arroyo,CIN,4.6
2006,Curt Schilling,BOS,4.6
2006,Jake Peavy,SDP,4.4
2006,Derek Lowe,LAD,4.4
2006,Greg Maddux,N/A,4.3
2006,Kevin Millwood,TEX,4.3
2006,Jason Jennings,COL,4.2
2006,Jose Contreras,CHW,4.0
2006,Chris Capuano,MIL,4.0
2006,Kelvim Escobar,LAA,4.0
2006,Carlos Zambrano,CHC,3.9
2006,Dan Haren,OAK,3.8
2006,Jason Schmidt,SFG,3.8
2006,Dave Bush,MIL,3.8
2006,Chien-Ming Wang,NYY,3.8
2006,Matt Cain,SFG,3.8
2006,Aaron Cook,COL,3.6
2007,Jake Peavy,SDP,6.7
2007,CC Sabathia,CLE,6.4
2007,Brandon Webb,ARI,6.2
2007,Josh Beckett,BOS,5.7
2007,John Smoltz,ATL,5.5
2007,Aaron Harang,CIN,5.4
2007,Joe Blanton,OAK,5.3
2007,Roy Halladay,TOR,5.1
2007,John Lackey,LAA,5.0
2007,Erik Bedard,BAL,5.0
2007,Roy Oswalt,HOU,4.9
2007,Tim Hudson,ATL,4.9
2007,Scott Kazmir,TBD,4.8
2007,Kelvim Escobar,LAA,4.8
2007,Javier Vazquez,CHW,4.8
2007,Dan Haren,OAK,4.7
2007,Brad Penny,LAD,4.4
2007,Chris Young,SDP,4.3
2007,Matt Cain,SFG,4.1
2007,Andy Pettitte,NYY,4.0
2007,James Shields,TBD,4.0
2007,Johan Santana,MIN,4.0
2007,Cole Hamels,PHI,3.9
2007,Greg Maddux,SDP,3.9
2007,Ted Lilly,CHC,3.8
2007,Chien-Ming Wang,NYY,3.7
2007,Gil Meche,KCR,3.7
2007,Jeff Francis,COL,3.7
2007,Adam Wainwright,STL,3.7
2007,Justin Verlander,DET,3.7
2008,CC Sabathia,N/A,7.3
2008,Tim Lincecum,SFG,7.1
2008,Cliff Lee,CLE,6.7
2008,Roy Halladay,TOR,6.7
2008,Dan Haren,ARI,6.1
2008,Brandon Webb,ARI,5.5
2008,Ervin Santana,LAA,5.3
2008,Johan Santana,NYM,5.2
2008,A.J. Burnett,TOR,5.0
2008,John Danks,CHW,4.9
2008,Ryan Dempster,CHC,4.8
2008,Ben Sheets,MIL,4.8
2008,Javier Vazquez,CHW,4.8
2008,Aaron Cook,COL,4.7
2008,Cole Hamels,PHI,4.6
2008,Josh Beckett,BOS,4.3
2008,Derek Lowe,LAD,4.3
2008,Jon Lester,BOS,4.3
2008,Mark Buehrle,CHW,4.2
2008,Ricky Nolasco,FLA,4.2
2008,Ubaldo Jiménez,COL,4.2
2008,Gil Meche,KCR,4.2
2008,Zack Greinke,KCR,4.2
2008,James Shields,TBR,4.1
2008,Chad Billingsley,LAD,3.9
2008,Andy Sonnanstine,TBR,3.9
2008,Edinson Volquez,CIN,3.7
2008,Matt Cain,SFG,3.7
2008,Roy Oswalt,HOU,3.7
2008,Mike Mussina,NYY,3.6
2009,Zack Greinke,KCR,8.7
2009,Justin Verlander,DET,8.4
2009,Tim Lincecum,SFG,7.6
2009,Félix Hernández,SEA,6.9
2009,Roy Halladay,TOR,6.8
2009,Cliff Lee,N/A,6.4
2009,Javier Vazquez,ATL,5.9
2009,CC Sabathia,NYY,5.8
2009,Josh Johnson,FLA,5.5
2009,Jon Lester,BOS,5.4
2009,Ubaldo Jiménez,COL,5.3
2009,Dan Haren,ARI,5.3
2009,Adam Wainwright,STL,5.3
2009,Chris Carpenter,STL,5.2
2009,Joel Pineiro,STL,4.3
2009,Josh Beckett,BOS,4.2
2009,Clayton Kershaw,LAD,4.1
2009,Wandy Rodriguez,HOU,4.1
2009,Ricky Nolasco,FLA,4.1
2009,Gavin Floyd,CHW,4.0
2009,Jered Weaver,LAA,3.8
2009,Paul Maholm,PIT,3.8
2009,Cole Hamels,PHI,3.8
2009,Carlos Zambrano,CHC,3.8
2009,Ted Lilly,CHC,3.7
2009,Edwin Jackson,DET,3.7
2009,Brett Anderson,OAK,3.7
2009,Ryan Dempster,CHC,3.6
2009,Jair Jurrjens,ATL,3.5
2009,Johan Santana,NYM,3.5
2010,Cliff Lee,N/A,7.3
2010,Justin Verlander,DET,6.7
2010,Félix Hernández,SEA,6.7
2010,Roy Halladay,PHI,6.2
2010,Josh Johnson,FLA,6.0
2010,Ubaldo Jiménez,COL,6.0
2010,Jered Weaver,LAA,5.9
2010,Francisco Liriano,MIN,5.6
2010,CC Sabathia,NYY,5.5
2010,Adam Wainwright,STL,5.1
2010,Zack Greinke,KCR,4.9
2010,Jon Lester,BOS,4.9
2010,Colby Lewis,TEX,4.8
2010,Clayton Kershaw,LAD,4.6
2010,Roy Oswalt,N/A,4.4
2010,John Danks,CHW,4.3
2010,Tim Lincecum,SFG,4.3
2010,David Price,TBR,4.3
2010,Hiroki Kuroda,LAD,4.2
2010,Mat Latos,SDP,4.2
2010,Chad Billingsley,LAD,4.2
2010,C.J. Wilson,TEX,4.2
2010,Aníbal Sánchez,FLA,4.1
2010,Gavin Floyd,CHW,4.1
2010,Max Scherzer,DET,4.0
2010,Matt Cain,SFG,4.0
2010,Brett Myers,HOU,3.9
2010,Mark Buehrle,CHW,3.8
2010,Yovani Gallardo,MIL,3.7
2010,Dan Haren,N/A,3.7
2011,Roy Halladay,PHI,8.7
2011,Clayton Kershaw,LAD,7.3
2011,Cliff Lee,PHI,7.1
2011,Justin Verlander,DET,6.5
2011,Dan Haren,LAA,5.9
2011,CC Sabathia,NYY,5.8
2011,Jered Weaver,LAA,5.4
2011,Doug Fister,N/A,5.4
2011,Félix Hernández,SEA,5.3
2011,Cole Hamels,PHI,5.1
2011,C.J. Wilson,TEX,5.1
2011,Justin Masterson,CLE,5.1
2011,James Shields,TBR,4.8
2011,David Price,TBR,4.8
2011,Matt Garza,CHC,4.7
2011,Matt Cain,SFG,4.6
2011,Brandon McCarthy,OAK,4.5
2011,Chris Carpenter,STL,4.5
2011,Ian Kennedy,ARI,4.4
2011,Madison Bumgarner,SFG,4.4
2011,Daniel Hudson,ARI,4.2
2011,Mat Latos,SDP,4.1
2011,Matt Harrison,TEX,4.0
2011,Josh Beckett,BOS,3.8
2011,Aníbal Sánchez,FLA,3.7
2011,Michael Pineda,SEA,3.5
2011,Tim Lincecum,SFG,3.5
2011,Alexi Ogando,TEX,3.5
2011,Javier Vazquez,FLA,3.4
2011,Edwin Jackson,N/A,3.4
2012,Justin Verlander,DET,6.9
2012,Félix Hernández,SEA,6.6
2012,Clayton Kershaw,LAD,6.1
2012,Gio González,WSN,5.0
2012,Cliff Lee,PHI,5.0
2012,Zack Greinke,N/A,4.8
2012,R.A. Dickey,NYM,4.7
2012,Yu Darvish,TEX,4.7
2012,Chris Sale,CHW,4.7
2012,Cole Hamels,PHI,4.6
2012,Max Scherzer,DET,4.5
2012,David Price,TBR,4.3
2012,Johnny Cueto,CIN,4.3
2012,Jake Peavy,CHW,4.3
2012,CC Sabathia,NYY,4.1
2012,Wade Miley,ARI,3.9
2012,Adam Wainwright,STL,3.9
2012,James Shields,TBR,3.8
2012,Jarrod Parker,OAK,3.7
2012,Matt Harrison,TEX,3.5
2012,A.J. Burnett,PIT,3.5
2012,Aníbal Sánchez,N/A,3.5
2012,Hiroki Kuroda,NYY,3.4
2012,Jordan Zimmermann,WSN,3.4
2012,Kyle Lohse,STL,3.3
2012,Josh Johnson,MIA,3.3
2012,Matt Cain,SFG,3.2
2012,Tommy Milone,OAK,3.1
2012,Jered Weaver,LAA,3.1
2012,Rick Porcello,DET,3.0
2013,Clayton Kershaw,LAD,7.2
2013,Matt Harvey,NYM,6.9
2013,Adam Wainwright,STL,6.2
2013,Félix Hernández,SEA,6.1
2013,Max Scherzer,DET,5.9
2013,Aníbal Sánchez,DET,5.9
2013,Cliff Lee,PHI,5.6
2013,Mat Latos,CIN,5.1
2013,Justin Verlander,DET,4.8
2013,Chris Sale,CHW,4.8
2013,Cole Hamels,PHI,4.7
2013,Yu Darvish,TEX,4.6
2013,Derek Holland,TEX,4.5
2013,José Fernández,MIA,4.2
2013,James Shields,KCR,4.1
2013,Hisashi Iwakuma,SEA,4.1
2013,Jhoulys Chacín,COL,4.1
2013,Homer Bailey,CIN,4.1
2013,Doug Fister,DET,4.1
2013,Bartolo Colon,OAK,4.0
2013,A.J. Burnett,PIT,4.0
2013,David Price,TBR,4.0
2013,Jordan Zimmermann,WSN,3.8
2013,Hyun Jin Ryu,LAD,3.8
2013,Justin Masterson,CLE,3.7
2013,Madison Bumgarner,SFG,3.5
2013,Ubaldo Jiménez,CLE,3.5
2013,José Quintana,CHW,3.4
2013,Zack Greinke,LAD,3.4
2013,Mike Minor,ATL,3.4
2014,Clayton Kershaw,LAD,7.9
2014,Corey Kluber,CLE,7.2
2014,Phil Hughes,MIN,6.3
2014,Félix Hernández,SEA,5.6
2014,David Price,N/A,5.6
2014,Max Scherzer,DET,5.6
2014,Jordan Zimmermann,WSN,5.4
2014,Jon Lester,N/A,5.4
2014,Chris Sale,CHW,5.0
2014,Adam Wainwright,STL,4.9
2014,José Quintana,CHW,4.9
2014,Stephen Strasburg,WSN,4.5
2014,Zack Greinke,LAD,4.5
2014,Cole Hamels,PHI,4.5
2014,Jeff Samardzija,N/A,4.4
2014,Johnny Cueto,CIN,4.4
2014,Garrett Richards,LAA,4.3
2014,Mark Buehrle,TOR,3.7
2014,Madison Bumgarner,SFG,3.6
2014,Lance Lynn,STL,3.6
2014,Dallas Keuchel,HOU,3.5
2014,Sonny Gray,OAK,3.5
2014,Julio Teheran,ATL,3.4
2014,James Shields,KCR,3.4
2014,Scott Kazmir,OAK,3.4
2014,Nathan Eovaldi,MIA,3.3
2014,Tanner Roark,WSN,3.3
2014,Ervin Santana,ATL,3.2
2014,Justin Verlander,DET,3.2
2014,Hiroki Kuroda,NYY,3.1
2015,Clayton Kershaw,LAD,8.6
2015,Jake Arrieta,CHC,7.0
2015,David Price,N/A,6.7
2015,Max Scherzer,WSN,6.5
2015,Dallas Keuchel,HOU,5.7
2015,Chris Sale,CHW,5.6
2015,Corey Kluber,CLE,5.6
2015,Zack Greinke,LAD,5.3
2015,Chris Archer,TBR,5.1
2015,Gerrit Cole,PIT,5.1
2015,Madison Bumgarner,SFG,4.9
2015,Jon Lester,CHC,4.9
2015,Jacob deGrom,NYM,4.9
2015,Carlos Carrasco,CLE,4.8
2015,Cole Hamels,N/A,4.5
2015,José Quintana,CHW,4.3
2015,Johnny Cueto,N/A,4.1
2015,Matt Harvey,NYM,4.0
2015,Tyson Ross,SDP,4.0
2015,Sonny Gray,OAK,3.9
2015,Shelby Miller,ATL,3.7
2015,Gio González,WSN,3.7
2015,Collin McHugh,HOU,3.5
2015,John Lackey,STL,3.5
2015,Carlos Martinez,STL,3.3
2015,Francisco Liriano,PIT,3.3
2015,Kyle Hendricks,CHC,3.2
2015,Anthony DeSclafani,CIN,3.1
2015,J.A. Happ,N/A,3.1
2015,Jordan Zimmermann,WSN,3.1
2016,José Fernández,MIA,6.3
2016,Noah Syndergaard,NYM,6.0
2016,Max Scherzer,WSN,5.6
2016,Justin Verlander,DET,5.4
2016,Chris Sale,CHW,5.3
2016,Rick Porcello,BOS,5.1
2016,José Quintana,CHW,4.9
2016,Corey Kluber,CLE,4.9
2016,Johnny Cueto,SFG,4.9
2016,Masahiro Tanaka,NYY,4.7
2016,David Price,BOS,4.4
2016,Madison Bumgarner,SFG,4.3
2016,Jon Lester,CHC,4.2
2016,Kyle Hendricks,CHC,4.2
2016,Jon Gray,COL,3.6
2016,Ervin Santana,MIN,3.5
2016,Aaron Sanchez,TOR,3.5
2016,Jake Arrieta,CHC,3.5
2016,Jeremy Hellickson,PHI,3.4
2016,Cole Hamels,TEX,3.3
2016,Marcus Stroman,TOR,3.3
2016,Tanner Roark,WSN,3.3
2016,Robbie Ray,ARI,3.3
2016,Michael Pineda,NYY,3.2
2016,Carlos Martinez,STL,3.2
2016,Kevin Gausman,BAL,3.1
2016,Julio Teheran,ATL,3.0
2016,Jerad Eickhoff,PHI,3.0
2016,Drew Pomeranz,N/A,3.0
2016,Chris Archer,TBR,2.9
2017,Chris Sale,BOS,7.6
2017,Corey Kluber,CLE,7.2
2017,Max Scherzer,WSN,6.4
2017,Stephen Strasburg,WSN,5.9
2017,Luis Severino,NYY,5.6
2017,Carlos Carrasco,CLE,5.4
2017,Zack Greinke,ARI,4.9
2017,Jimmy Nelson,MIL,4.8
2017,Aaron Nola,PHI,4.5
2017,Chris Archer,TBR,4.5
2017,Clayton Kershaw,LAD,4.3
2017,Justin Verlander,N/A,4.1
2017,Jacob deGrom,NYM,4.1
2017,José Quintana,N/A,4.0
2017,Gio González,WSN,3.8
2017,Jeff Samardzija,SFG,3.8
2017,Yu Darvish,N/A,3.7
2017,Michael Fulmer,DET,3.6
2017,Marcus Stroman,TOR,3.4
2017,Gerrit Cole,PIT,3.4
2017,Robbie Ray,ARI,3.3
2017,Carlos Martinez,STL,3.2
2017,Michael Wacha,STL,3.1
2017,Patrick Corbin,ARI,3.0
2017,Drew Pomeranz,BOS,3.0
2017,Mike Leake,N/A,2.9
2017,Jon Lester,CHC,2.9
2017,Trevor Bauer,CLE,2.8
2017,Dylan Bundy,BAL,2.8
2017,Tanner Roark,WSN,2.8
2018,Jacob deGrom,NYM,9.0
2018,Max Scherzer,WSN,7.5
2018,Justin Verlander,HOU,6.6
2018,Gerrit Cole,HOU,5.9
2018,Trevor Bauer,CLE,5.8
2018,Patrick Corbin,ARI,5.8
2018,Aaron Nola,PHI,5.5
2018,Corey Kluber,CLE,5.5
2018,Luis Severino,NYY,5.4
2018,Carlos Carrasco,CLE,5.2
2018,Blake Snell,TBR,4.7
2018,Miles Mikolas,STL,4.3
2018,Zack Wheeler,NYM,4.2
2018,Mike Clevinger,CLE,4.2
2018,Germán Márquez,COL,4.1
2018,Kyle Freeland,COL,4.1
2018,Jameson Taillon,PIT,3.9
2018,Mike Foltynewicz,ATL,3.8
2018,Marco Gonzales,SEA,3.5
2018,Kyle Hendricks,CHC,3.4
2018,Dallas Keuchel,HOU,3.2
2018,José Berríos,MIN,3.1
2018,J.A. Happ,N/A,3.0
2018,Andrew Heaney,LAA,2.9
2018,Nick Pivetta,PHI,2.8
2018,Charlie Morton,HOU,2.8
2018,Zack Greinke,ARI,2.7
2018,Trevor Williams,PIT,2.7
2018,Kyle Gibson,MIN,2.6
2018,Jake Odorizzi,MIN,2.5
2019,Gerrit Cole,HOU,7.5
2019,Jacob deGrom,NYM,6.9
2019,Lance Lynn,TEX,6.8
2019,Max Scherzer,WSN,6.5
2019,Justin Verlander,HOU,6.4
2019,Charlie Morton,TBR,6.0
2019,Stephen Strasburg,WSN,5.6
2019,Shane Bieber,CLE,5.5
2019,Zack Greinke,N/A,5.3
2019,Lucas Giolito,CHW,5.2
2019,Walker Buehler,LAD,5.1
2019,Hyun Jin Ryu,LAD,4.9
2019,Patrick Corbin,WSN,4.7
2019,Jack Flaherty,STL,4.7
2019,Zack Wheeler,NYM,4.6
2019,Sonny Gray,CIN,4.5
2019,José Berríos,MIN,4.4
2019,Noah Syndergaard,NYM,4.3
2019,Luis Castillo,CIN,4.2
2019,Mike Minor,TEX,4.1
2019,Kyle Hendricks,CHC,4.1
2019,Michael Soroka,ATL,4.0
2019,Marcus Stroman,N/A,3.8
2019,Eduardo Rodriguez,BOS,3.7
2019,Marco Gonzales,SEA,3.6
2019,Clayton Kershaw,LAD,3.6
2019,José Quintana,CHC,3.5
2019,Aaron Nola,PHI,3.4
2019,Germán Márquez,COL,3.3
2019,Joe Musgrove,PIT,3.3
2020,Shane Bieber,CLE,3.1
2020,Yu Darvish,CHC,2.9
2020,Jacob deGrom,NYM,2.6
2020,Trevor Bauer,CIN,2.6
2020,Dinelson Lamet,SDP,2.5
2020,Luis Castillo,CIN,2.4
2020,Germán Márquez,COL,2.3
2020,Zack Greinke,HOU,2.2
2020,Dylan Bundy,LAA,2.1
2020,Kenta Maeda,MIN,2.1
2020,Brandon Woodruff,MIL,2.0
2020,Lucas Giolito,CHW,2.0
2020,Framber Valdez,HOU,2.0
2020,Aaron Nola,PHI,2.0
2020,Marco Gonzales,SEA,1.9
2020,Zack Wheeler,PHI,1.9
2020,Hyun Jin Ryu,TOR,1.9
2020,Kyle Hendricks,CHC,1.9
2020,Dallas Keuchel,CHW,1.8
2020,Max Scherzer,WSN,1.8
2020,Lance Lynn,TEX,1.5
2020,Andrew Heaney,LAA,1.5
2020,Carlos Carrasco,CLE,1.5
2020,Zac Gallen,ARI,1.4
2020,Gerrit Cole,NYY,1.4
2020,Zach Davies,SDP,1.4
2020,Chris Bassitt,OAK,1.3
2020,Patrick Corbin,WSN,1.2
2020,Aaron Civale,CLE,1.2
2020,Antonio Senzatela,COL,1.1
2021,Corbin Burnes,MIL,7.5
2021,Zack Wheeler,PHI,7.2
2021,Nathan Eovaldi,BOS,5.7
2021,Walker Buehler,LAD,5.5
2021,Max Scherzer,N/A,5.4
2021,Gerrit Cole,NYY,5.2
2021,Julio Urías,LAD,5.0
2021,Kevin Gausman,SFG,4.8
2021,Brandon Woodruff,MIL,4.7
2021,Charlie Morton,ATL,4.5
2021,Dylan Cease,CHW,4.5
2021,Aaron Nola,PHI,4.4
2021,Sandy Alcantara,MIA,4.3
2021,Lucas Giolito,CHW,4.1
2021,Frankie Montas,OAK,4.0
2021,José Berríos,N/A,4.0
2021,Adam Wainwright,STL,3.9
2021,Robbie Ray,TOR,3.9
2021,Tyler Mahle,CIN,3.9
2021,Luis Castillo,CIN,3.8
2021,Max Fried,ATL,3.7
2021,Marcus Stroman,NYM,3.5
2021,Germán Márquez,COL,3.4
2021,Joe Musgrove,SDP,3.3
2021,Sean Manaea,OAK,3.3
2021,Lance McCullers Jr.,HOU,3.2
2021,Kyle Gibson,N/A,3.1
2021,Wade Miley,CIN,3.0
2021,Anthony DeSclafani,SFG,3.0
2021,Chris Flexen,SEA,3.0
2022,Aaron Nola,PHI,6.3
2022,Carlos Rodón,SFG,6.2
2022,Justin Verlander,HOU,6.0
2022,Sandy Alcantara,MIA,5.7
2022,Kevin Gausman,TOR,5.7
2022,Shohei Ohtani,LAA,5.6
2022,Max Fried,ATL,5.0
2022,Shane Bieber,CLE,4.8
2022,Corbin Burnes,MIL,4.6
2022,Dylan Cease,CHW,4.4
2022,Framber Valdez,HOU,4.4
2022,Logan Webb,SFG,4.2
2022,Zac Gallen,ARI,4.2
2022,Yu Darvish,SDP,4.1
2022,Alek Manoah,TOR,4.1
2022,Tyler Anderson,LAD,4.0
2022,Martín Pérez,TEX,4.0
2022,José Quintana,N/A,4.0
2022,Shane McClanahan,TBR,3.5
2022,Triston McKenzie,CLE,3.4
2022,Joe Musgrove,SDP,3.4
2022,Gerrit Cole,NYY,3.3
2022,Julio Urías,LAD,3.2
2022,Merrill Kelly,ARI,3.2
2022,Logan Gilbert,SEA,3.1
2022,Corey Kluber,TBR,3.0
2022,Adam Wainwright,STL,2.9
2022,Kyle Wright,ATL,2.9
2022,Pablo López,MIA,2.8
2022,Miles Mikolas,STL,2.8
2023,Zack Wheeler,PHI,6.0
2023,Spencer Strider,ATL,5.5
2023,Kevin Gausman,TOR,5.3
2023,Sonny Gray,MIN,5.3
2023,Gerrit Cole,NYY,5.2
2023,Zac Gallen,ARI,5.2
2023,Justin Steele,CHC,4.9
2023,Logan Webb,SFG,4.9
2023,Zach Eflin,TBR,4.8
2023,Pablo López,MIN,4.5
2023,Framber Valdez,HOU,4.4
2023,Jordan Montgomery,N/A,4.3
2023,Blake Snell,SDP,4.1
2023,George Kirby,SEA,4.1
2023,Aaron Nola,PHI,3.9
2023,Dylan Cease,CHW,3.7
2023,Jesús Luzardo,MIA,3.7
2023,Kyle Bradish,BAL,3.7
2023,Corbin Burnes,MIL,3.5
2023,Luis Castillo,SEA,3.5
2023,Kodai Senga,NYM,3.4
2023,Justin Verlander,N/A,3.3
2023,Mitch Keller,PIT,3.3
2023,Logan Gilbert,SEA,3.2
2023,Merrill Kelly,ARI,3.2
2023,Freddy Peralta,MIL,3.0
2023,José Berríos,TOR,3.0
2023,Sandy Alcantara,MIA,2.9
2023,Miles Mikolas,STL,2.8
2023,Charlie Morton,ATL,2.7
